"Map","Lot","SubLot","Polytype","LinkID","TM_update_","Hist_Dist","Pine_Tr_Zn","OL_CAC","Lot_Sub","Ward_2013","Export_Vis","FD","X10D_ID","OBJECTID_1","Vision_PID","GISID","F10D_ID","Map_1","Block","Lot_1","St_Num","Street","Location","CurOwn_Dat","CurOwn_QU","CurOwn_VI","CurOwn_Sal","PROwn1_Dat","PROwn1_QU","PROwn1_VI","PROwn1_Sal","PROwn2_Sal","PROwn3_Sal","PROwn4_Sal","PROwn5_Sal","Land_Val","Build_Val","Total_Val","Zone","Room_Cnt","Build_SF","Sale_Price","Sale_Date","Year_Built","Land_Area","Build_Styl","Bath_Cnt","Exempt_Val","Bed_Cnt","Tax_Total","LU_CODE","LU_DESC4"
11,2,0,parcel,11-2,0,0,0,0,2,7,1,17,1011002000,1650,119583,11-2,1011002000,     11,      2,,636,ELM ST,636 ELM ST,01/01/00,U,I,0,,,,0,0,0,0,0,64500,183700,248200,I1,5,1428,0,01/01/00,1954,43995,Ranch,,20000,3,228200,1010,SINGLE FAM  MDL-01
1,13,0,parcel,1-13,0,0,0,0,13,6,1,5,1001013000,221,23,1-13,1001013000,      1,     13,,23,RIVER RD,23 RIVER RD,03/04/06,U,I,230000,02/20/04,U,V,25900,0,0,0,0,46700,127100,173800,RF,5,1176,230000,03/04/06,2005,39204,Ranch,,20000,3,153800,1010,SINGLE FAM  MDL-01
11,3,0,parcel,11-3,0,0,0,0,3,7,1,6,1011003000,1651,1151,11-3,1011003000,     11,      3,,30,MORIN ST,30 MORIN ST,05/14/96,U,I,34000,,,,0,0,0,0,0,76400,36100,112500,I1,,896,34000,05/14/96,1978,3500,Store,,0,,112500,322I,STORE/SHOP  MDL-96
1,14,0,parcel,1-14,0,0,0,0,14,6,1,5,1001014000,222,24,1-14,1001014000,      1,     14,,475,SOUTH ST,475-477 SOUTH ST,12/17/17,U,I,575000,12/22/05,U,I,0,0,0,0,0,90900,510900,601800,,10,3719,575000,12/17/17,1900,16988404,Conventional,2.5,0,5,601800,1091,MULTI HSES SFR
11,4,0,parcel,11-4,0,0,0,0,4,7,1,17,1011004000,1652,1152,11-4,1011004000,     11,      4,,634,ELM ST,634 ELM ST,02/26/04,U,I,0,,,,0,0,0,0,0,51000,86700,137700,I1,4,841,0,02/26/04,1945,8712,Ranch,1,20000,2,117700,1010,SINGLE FAM  MDL-01
1,14,1,parcel,1-14-1,0,0,0,0,14-1,6,1,5,1001014001,223,107620,1-14-1,1001014001,      1,     14,      1,0,SOUTH ST,SOUTH ST,12/28/15,U,V,325000,01/07/85,U,I,0,0,0,0,0,147800,0,147800,R-F,,0,325000,12/28/15,0,370,Vacant Land,,0,,147800,7120,TREEGROWTH  MDL-00
1,15,0,parcel,1-15,0,0,0,0,15,6,1,5,1001015000,224,25,1-15,1001015000,      1,     15,,521,SOUTH ST,521 SOUTH ST,09/18/80,,,35000,,,,0,0,0,0,0,64500,248600,313100,RF/SR1,9,2236,35000,09/18/80,1983,1626530,Cape,1.5,20000,3,293100,1010,SINGLE FAM  MDL-01
11,5,0,parcel,11-5,0,0,0,0,5,7,1,17,1011005000,1653,1153,11-5,1011005000,     11,      5,,608,ELM ST,608 ELM ST,05/06/08,U,I,0,11/19/99,Q,I,60000,0,0,0,0,54000,90100,144100,I1,6,950,0,05/06/08,1940,11761,Conventional,1,20000,3,124100,1010,SINGLE FAM  MDL-01
1,15,1,parcel,1-15-1,0,0,0,0,15-1,6,1,5,1001015001,225,26,1-15-1,1001015001,      1,     15,      1,507,SOUTH ST,507 SOUTH ST,05/04/12,Q,I,122000,,,,0,0,0,0,0,51500,71500,123000,RF/SR1,8,2120,122000,05/04/12,1934,84506,2 Unit,2,0,4,123000,1040,TWO FAMILY  MDL-03
11,5,1,parcel,11-5-1,0,0,0,0,5-1,7,1,17,1011005001,1654,1154,11-5-1,1011005001,     11,      5,      1,610,ELM ST,610 ELM ST,06/20/12,U,I,2320000,10/02/91,U,I,50000,0,0,0,0,170400,415800,586200,I1,,3000,2320000,06/20/12,1967,47916,Pre-Eng Warehs,,0,,586200,322I,STORE/SHOP  MDL-96
1,15,2,parcel,1-15-2,0,0,0,0,15-2,6,1,5,1001015002,226,27,1-15-2,1001015002,      1,     15,      2,509,SOUTH ST,509 SOUTH ST,09/14/04,U,I,0,,,,0,0,0,0,0,44400,184300,228700,RF/SR1,6,1652,0,09/14/04,1986,43560,Cape,2,20000,2,208700,1010,SINGLE FAM  MDL-01
1,15,3,parcel,1-15-3,0,0,0,0,15-3,6,1,5,1001015003,227,28,1-15-3,1001015003,      1,     15,      3,511,SOUTH ST,511 SOUTH ST,06/19/12,Q,I,215000,05/26/04,Q,I,179000,155000,0,0,0,49300,172200,221500,SR1,5,1144,215000,06/19/12,1989,41818,Ranch,1,20000,3,201500,1010,SINGLE FAM  MDL-01
1,16,0,parcel,1-16,0,0,0,0,16,6,1,5,1001016000,228,100422,1-16,1001016000,      1,     16,,551,SOUTH ST,551 SOUTH ST,09/11/15,U,I,0,08/26/98,U,V,0,0,0,0,0,81300,333300,414600,RF,7,2702,0,09/11/15,1999,2874960,Colonial,2.5,20000,3,394600,7200,NONPRNECLD  MDL-00
1,16,1,parcel,1-16-1,0,0,0,0,16-1,6,1,5,1001016001,229,7401,1-16-1,1001016001,      1,     16,      1,529,SOUTH ST,529 SOUTH ST,06/24/16,Q,I,310000,03/04/00,U,V,0,24500,0,0,0,50500,252800,303300,RF,7,2366,310000,06/24/16,2000,60548,Colonial,2.5,20000,3,283300,1010,SINGLE FAM  MDL-01
1,16,2,parcel,1-16-2,0,0,0,0,16-2,6,1,5,1001016002,230,100423,1-16-2,1001016002,      1,     16,      2,541,SOUTH ST,541 SOUTH ST,08/01/13,U,I,0,01/02/04,U,I,0,0,70000,0,0,51300,118600,169900,RF,8,2237,0,08/01/13,1860,71874,Conventional,1,0,3,169900,1010,SINGLE FAM  MDL-01
1,17,0,parcel,1-17,2013,0,0,0,17,6,1,5,1001017000,231,30,1-17,1001017000,      1,     17,,548,SOUTH ST,548 SOUTH ST,10/22/81,,,0,,,,0,0,0,0,0,48800,0,48800,RF,,0,0,10/22/81,0,618552,Vacant Land,,0,,48800,1300,RES ACLNDV  MDL-00
11,7,0,parcel,11-7,0,0,0,0,7,7,1,6,1011007000,1655,1155,11-7,1011007000,     11,      7,,642,ELM ST,642 ELM ST,09/03/85,,,0,,,,0,0,0,0,0,474900,491800,966700,I1,,17426,0,09/03/85,1961,304921,Auto Sales Rpr,,0,,966700,330I,AUTO V S&S  MDL-96
1,17,1,parcel,1-17-1,0,0,0,0,17-1,6,1,5,1001017001,232,31,1-17-1,1001017001,      1,     17,      1,558,SOUTH ST,558 SOUTH ST,10/25/99,U,V,0,,,,0,0,0,0,0,5300,0,5300,RF,,0,0,10/25/99,0,566280,Vacant Land,,0,,5300,7120,TREEGROWTH  MDL-00
11,7,1,parcel,11-7-1,0,0,0,0,7-1,7,1,17,1011007001,1656,119280,11-7-1,1011007001,     11,      7,      1,640,ELM ST,640 ELM ST,05/17/06,Q,I,450000,,,,0,0,0,0,0,175200,269000,444200,I1,,7500,450000,05/17/06,1979,46609,Auto Parts-Service,,0,,444200,3320,AUTO REPR  MDL-95
1,17,10,parcel,1-17-10,0,0,0,0,17-10,6,1,5,1001017010,241,101062,1-17-10,1001017010,      1,     17,     10,26,COUNTRY DR,26 COUNTRY DR,04/21/06,U,V,12500,04/21/06,U,V,12500,0,0,0,0,31200,0,31200,RF,,0,12500,04/21/06,0,17424,Vacant Land,,0,,31200,1300,RES ACLNDV  MDL-00
1,17,11,parcel,1-17-11,0,0,0,0,17-11,6,1,5,1001017011,242,7367,1-17-11,1001017011,      1,     17,     11,546,SOUTH ST,546 SOUTH ST,10/20/97,U,V,50000,,,,0,0,0,0,0,49200,118900,168100,RF,9,1476,50000,10/20/97,1840,43560,2 Unit,2,20000,3,148100,1040,TWO FAMILY  MDL-03
1,17,12,parcel,1-17-12,0,0,0,0,17-12,6,1,5,1001017012,243,101124,1-17-12,1001017012,      1,     17,     12,8,COUNTRY DR,8 COUNTRY DR,09/03/99,U,V,0,,,,0,0,0,0,0,46400,326000,372400,RF,7,2547,0,09/03/99,1999,40000,Ranch,2.5,20000,3,352400,1010,SINGLE FAM  MDL-01
1,17,13,parcel,1-17-13,0,0,0,0,17-13,6,1,5,1001017013,244,102702,1-17-13,1001017013,      1,     17,     13,0,SOUTH ST,SOUTH ST,12/23/02,U,V,0,,,,0,0,0,0,0,39500,0,39500,RF,,0,0,12/23/02,0,47480,Vacant Land,,0,,39500,1300,RES ACLNDV  MDL-00
1,17,14,parcel,1-17-14,2013,0,0,0,17-14,6,1,5,1001017014,245,120653,1-17-14,1001017014,      1,     17,     14,7,COUNTRY DR,7 COUNTRY DR,07/18/17,U,I,0,12/21/11,U,V,0,0,0,0,0,55900,321600,377500,RF,8,3063,0,07/18/17,2012,0,Colonial,2.5,0,4,377500,1010,SINGLE FAM  MDL-01
1,17,2,parcel,1-17-2,0,0,0,0,17-2,6,1,5,1001017002,233,32,1-17-2,1001017002,      1,     17,      2,11,COUNTRY DR,11 COUNTRY DR,09/30/88,,,0,,,,0,0,0,0,0,47800,322200,370000,RF,9,3222,0,09/30/88,1988,60113,Colonial,2.5,20000,4,350000,1010,SINGLE FAM  MDL-01
1,17,3,parcel,1-17-3,0,0,0,0,17-3,6,1,5,1001017003,234,33,1-17-3,1001017003,      1,     17,      3,15,COUNTRY DR,15 COUNTRY DR,09/30/88,,,0,,,,0,0,0,0,0,47500,193200,240700,RF,5,1608,0,09/30/88,1991,55757,Colonial,1.5,20000,3,220700,1010,SINGLE FAM  MDL-01
1,17,4,parcel,1-17-4,0,0,0,0,17-4,6,1,5,1001017004,235,34,1-17-4,1001017004,      1,     17,      4,542,SOUTH ST,542 SOUTH ST,04/08/98,U,I,5000,03/18/98,U,I,5000,1,0,0,0,48400,161700,210100,RF,6,1320,5000,04/08/98,1989,40037,Ranch,1,20000,2,190100,1010,SINGLE FAM  MDL-01
1,17,5,parcel,1-17-5,0,0,0,0,17-5,6,1,5,1001017005,236,35,1-17-5,1001017005,      1,     17,      5,6,COUNTRY DR,6 COUNTRY DR,07/10/14,U,I,0,01/23/14,U,V,0,0,1,0,0,46800,337300,384100,RF,5,2312,0,07/10/14,2014,41040,Ranch,,0,3,384100,1010,SINGLE FAM  MDL-01
1,17,6,parcel,1-17-6,0,0,0,0,17-6,6,1,5,1001017006,237,36,1-17-6,1001017006,      1,     17,      6,10,COUNTRY DR,10 COUNTRY DR,12/09/98,U,V,6000,10/22/91,U,V,0,0,0,0,0,45500,188800,234300,RF,6,1544,6000,12/09/98,1999,72310,Ranch,2,20000,3,214300,1010,SINGLE FAM  MDL-01
1,17,7,parcel,1-17-7,0,0,0,0,17-7,6,1,5,1001017007,238,37,1-17-7,1001017007,      1,     17,      7,16,COUNTRY DR,16 COUNTRY DR,07/20/12,Q,V,40000,10/22/81,U,V,1,0,0,0,0,39100,0,39100,RF,,0,40000,07/20/12,0,71338,Vacant Land,,0,,39100,1300,RES ACLNDV  MDL-00
1,17,8,parcel,1-17-8,0,0,0,0,17-8,6,1,5,1001017008,239,38,1-17-8,1001017008,      1,     17,      8,20,COUNTRY DR,20 COUNTRY DR,04/17/12,U,V,40000,10/22/81,U,V,1,0,0,0,0,47400,205400,252800,RF,6,2014,40000,04/17/12,2012,54014,Modern/Contemp,2.5,0,3,252800,1010,SINGLE FAM  MDL-01
1,17,9,parcel,1-17-9,0,0,0,0,17-9,6,1,5,1001017009,240,39,1-17-9,1001017009,      1,     17,      9,22,COUNTRY DR,22 COUNTRY DR,10/04/02,U,V,29000,10/22/81,U,V,1,0,0,0,0,46800,213000,259800,RF,6,1720,29000,10/04/02,2003,41808,Ranch,2.5,20000,3,239800,1010,SINGLE FAM  MDL-01
1,18,0,parcel,1-18,0,0,0,0,18,6,1,5,1001018000,246,40,1-18,1001018000,      1,     18,,556,SOUTH ST,556 SOUTH ST,10/27/15,U,I,0,10/24/14,U,I,58125,0,170946,157000,0,49200,88300,137500,RF,8,1344,0,10/27/15,1920,43560,Cape,,0,3,137500,1010,SINGLE FAM  MDL-01
11,8,0,parcel,11-8,2016,0,2,0,8,7,1,6,1011008000,1657,1156,11-8,1011008000,     11,      8,,26,MORIN ST,26 MORIN ST,06/07/06,Q,I,2300000,07/31/02,U,I,84375,0,3375000,2000000,0,612800,2303100,2915900,I1,,106200,2300000,06/07/06,1972,696960,Pre-Eng Mfg,,0,,2915900,4000,FACTORY
11,8,1,parcel,11-8-1,2016,0,2,0,8-1,7,1,6,1011008001,1658,120132,11-8-1,1011008001,     11,      8,      1,0,MORIN ST,MORIN ST,05/01/14,U,V,1890000,12/29/10,U,V,0,1466900,65000,0,0,72600,0,72600,I1,,0,1890000,05/01/14,0,33450,Vacant Land,,0,,72600,402V,IND BLDG  MDL-00
1,19,0,parcel,1-19,0,0,0,0,19,6,1,5,1001019000,247,41,1-19,1001019000,      1,     19,,587,SOUTH ST,587 SOUTH ST,03/10/94,Q,V,25000,02/26/91,U,V,1,0,0,0,0,36700,0,36700,RF,,0,25000,03/10/94,0,1117314,Vacant Land,,0,,36700,1320,RES ACLNUD  MDL-00
11,9,0,parcel,11-9,0,0,2,0,9,7,1,6,1011009000,1659,1157,11-9,1011009000,     11,      9,,25,MORIN ST,25 MORIN ST,08/26/99,Q,I,335000,,,,0,0,0,0,0,179800,467800,647600,I1,,17920,335000,08/26/99,1971,217800,Pre-Eng Warehs,,0,,647600,4010,IND WHSES  MDL-96
11,9,1,parcel,11-9-1,2016,0,2,0,9-1,7,1,6,1011009001,1660,1158,11-9-1,1011009001,     11,      9,      1,20,MORIN ST,20 MORIN ST,05/01/14,U,I,1890000,12/29/10,U,I,0,1466900,1980000,1440000,1175200,303000,1484600,1787600,I1,,51221,1890000,05/01/14,1984,148104,Pre-Eng Mfg,,0,,1787600,4010,IND WHSES  MDL-96
1,2,0,parcel,1-2,0,0,0,0,2,6,1,5,1001002000,204,9,1-2,1001002000,      1,      2,,43,BUZZELL RD,43 BUZZELL RD,04/26/77,,,0,,,,0,0,0,0,0,36600,16800,53400,RF,,0,0,04/26/77,0,3724380,,,0,,53400,7180,PASTURE  MDL-00
1,20,0,parcel,1-20,0,0,0,0,20,6,1,5,1001020000,248,42,1-20,1001020000,      1,     20,,0,SOUTH ST (OFF OF),SOUTH ST (OFF OF),08/04/06,U,V,0,,,,0,0,0,0,0,1600,0,1600,RF,,0,0,08/04/06,0,21780,Vacant Land,,0,,1600,1320,RES ACLNUD  MDL-00
1,21,0,parcel,1-21,0,0,0,0,21,6,1,5,1001021000,249,43,1-21,1001021000,      1,     21,,559,SOUTH ST,559 SOUTH ST,09/11/15,U,V,0,08/24/98,U,V,0,0,0,0,0,4600,0,4600,RF,,0,0,09/11/15,0,21780,Vacant Land,,0,,4600,1320,RES ACLNUD  MDL-00
12,1,0,parcel,12-1,0,0,0,0,1,7,1,17,1012001000,1661,1159,12-1,1012001000,     12,      1,,602,ELM ST,602-606 ELM ST,01/10/72,,,0,,,,0,0,0,0,0,70100,254500,324600,I1,6,1540,0,01/10/72,1964,119790,Ranch,2,20000,4,304600,1091,MULTI HSES SFR
12,11,0,parcel,12-11,0,0,0,0,11,7,1,6,1012011000,1669,1171,12-11,1012011000,     12,     11,,16,GRAYS LN,16 GRAYS LN,08/07/14,Q,I,157800,12/18/06,U,I,0,0,0,0,0,53400,100300,153700,I1,5,1025,157800,08/07/14,1960,10890,Ranch,1,20000,3,133700,1010,SINGLE FAM  MDL-01
12,12,0,parcel,12-12,0,0,0,0,12,7,1,6,1012012000,1670,1172,12-12,1012012000,     12,     12,,12,GRAYS LN,12 GRAYS LN,02/05/10,U,I,285000,03/24/94,U,I,230000,210000,1,0,25000,114100,266700,380800,I1/B2,,7560,285000,02/05/10,1988,125017,Pre-Eng Warehs,,0,,380800,316I,COMM WHSE  MDL-96
12,13,0,parcel,12-13,0,0,0,0,13,7,1,6,1012013000,1671,1173,12-13,1012013000,     12,     13,,10,GRAYS LN,10 GRAYS LN,02/05/10,U,I,285000,03/24/94,U,I,230000,210000,0,0,0,49400,0,49400,B2,,0,285000,02/05/10,0,24829,Vacant Land,,0,,49400,1300,RES ACLNDV  MDL-00
12,15,0,parcel,12-15,0,0,0,0,15,7,1,6,1012015000,1672,1174,12-15,1012015000,     12,     15,,6,GRAYS LN,6 GRAYS LN,06/24/83,,,0,,,,0,0,0,0,0,54600,108300,162900,B2,6,1440,0,06/24/83,1944,12500,Ranch,1,20000,3,142900,1010,SINGLE FAM  MDL-01
12,16,0,parcel,12-16,0,0,0,0,16,7,1,6,1012016000,1673,1175,12-16,1012016000,     12,     16,,4,GRAYS LN,4 GRAYS LN,05/30/14,Q,I,147100,05/30/08,Q,I,182900,0,0,0,0,57800,95300,153100,B2,7,1795,147100,05/30/14,1947,16553,Cape,1.5,20000,4,133100,1010,SINGLE FAM  MDL-01
12,17,0,parcel,12-17,0,0,0,0,17,7,1,17,1012017000,1674,1176,12-17,1012017000,     12,     17,,560,ELM ST,560 ELM ST,06/28/00,Q,I,383000,05/31/91,Q,I,345000,0,0,0,0,179600,300500,480100,B2,,2880,383000,06/28/00,1955,75794,Motel,,0,,480100,3010,MOTELS  MDL-94
12,18,0,parcel,12-18,0,0,0,0,18,7,1,6,1012018000,1675,1177,12-18,1012018000,     12,     18,,558,ELM ST,558 ELM ST,,,,0,,,,0,0,0,0,0,65800,114100,179900,B2/I1,6,1425,0,,1949,206039,Ranch,1,26000,3,153900,1010,SINGLE FAM  MDL-01
12,19,0,parcel,12-19,0,0,0,0,19,7,1,6,1012019000,1676,1178,12-19,1012019000,     12,     19,,0,PRECOURT ST,0 PRECOURT ST,,,,0,,,,0,0,0,0,0,72800,3000,75800,B2,,0,0,,0,15682,,,0,,75800,9010,STATE OWND  MDL-00
1,22,0,parcel,1-22,0,0,0,0,22,6,1,5,1001022000,250,44,1-22,1001022000,      1,     22,,560,SOUTH ST,560 SOUTH ST,,,,0,,,,0,0,0,0,0,49600,115600,165200,RF,6,1347,0,,1953,97139,Cape,1.5,20000,4,145200,1010,SINGLE FAM  MDL-01
1,2,2,parcel,1-2-2,0,0,0,0,2-2,6,1,5,1001002002,205,10,1-2-2,1001002002,      1,      2,      2,59,BUZZELL RD,59 BUZZELL RD,12/05/05,U,I,195000,09/10/91,U,I,0,0,0,0,0,54500,148900,203400,RF,4,832,195000,12/05/05,1983,114563,Raised Ranch,1,0,2,203400,1011,SF (W/ APT)  MDL-01
12,2,0,parcel,12-2,0,0,0,0,2,7,1,17,1012002000,1662,1160,12-2,1012002000,     12,      2,,596,ELM ST,596-598 ELM ST,07/05/77,,,0,,,,0,0,0,0,0,177800,602400,780200,I1,,6960,0,07/05/77,1977,65340,Pre-Eng Warehs,,0,,780200,4010,IND WHSES  MDL-96
12,20,0,parcel,12-20,0,0,2,0,20,7,1,6,1012020000,1677,1179,12-20,1012020000,     12,     20,,18,MORIN ST,18 MORIN ST,05/10/16,Q,I,1490000,10/02/03,Q,I,1025000,0,0,0,0,398800,1053100,1451900,I1,,63108,1490000,05/10/16,1967,261360,Pre-Eng Mfg,,0,,1451900,4000,FACTORY
12,21,0,parcel,12-21,0,0,2,0,21,7,1,6,1012021000,1678,1180,12-21,1012021000,     12,     21,,5,MORIN ST,5 MORIN ST,02/16/12,U,I,0,10/31/11,Q,I,4441100,0,0,0,0,791700,4489500,5281200,I1,,58876,0,02/16/12,1976,669085,Research/Devel,,0,,5281200,4000,FACTORY
12,2,1,parcel,12-2-1,2009,0,0,0,2-1,7,1,17,1012002001,1663,1161,12-2-1,1012002001,     12,      2,      1,588,ELM ST,588 ELM ST,07/28/08,Q,I,419000,,,,0,0,0,0,0,172200,207400,379600,I1/B2,,6150,419000,07/28/08,1974,37897,Pre-Eng Mfg,,0,,379600,4010,IND WHSES  MDL-96
12,22,0,parcel,12-22,0,0,2,0,22,7,1,17,1012022000,1679,1181,12-22,1012022000,     12,     22,,5,DRAPEAU ST,5 DRAPEAU ST,09/22/95,U,I,0,11/12/92,U,I,800000,0,0,0,0,434800,2087600,2522400,I1,,96791,0,09/22/95,1973,200376,Pre-Eng Mfg,,0,,2522400,4010,IND WHSES  MDL-96
12,23,0,parcel,12-23,0,0,2,0,23,7,1,6,1012023000,1680,1182,12-23,1012023000,     12,     23,,15,MORIN ST,15 MORIN ST,02/20/97,Q,I,640000,05/25/93,U,I,1,0,0,0,0,366400,1528800,1895200,I1,,53588,640000,02/20/97,1975,278784,Pre-Eng Mfg,,0,,1895200,4000,FACTORY
12,2,3,parcel,12-2-3,0,0,0,0,2-3,7,1,17,1012002003,1664,1163,12-2-3,1012002003,     12,      2,      3,600,ELM ST,600 ELM ST,12/19/05,U,I,99000,04/21/03,U,I,0,0,0,0,0,167300,170700,338000,I1,,4254,99000,12/19/05,1982,63598,Store,,0,,338000,322I,STORE/SHOP  MDL-96
12,24,0,parcel,12-24,0,0,2,0,24,7,1,6,1012024000,1681,1183,12-24,1012024000,     12,     24,,8,MORIN ST,8 MORIN ST,06/28/06,Q,I,3450000,05/07/02,U,I,0,0,0,0,0,715200,2866700,3581900,I1,,124315,3450000,06/28/06,1974,531432,Light Indust,,0,,3581900,4000,FACTORY
12,24,1,parcel,12-24-1,0,0,0,0,24-1,7,1,6,1012024001,1682,1184,12-24-1,1012024001,     12,     24,      1,12,MORIN ST,12 MORIN ST,03/03/89,,,0,,,,0,0,0,0,0,120600,470800,591400,I1,,2800,0,03/03/89,1998,184694,Telephone Bldg,,0,,591400,4240,ELECSUBSTA  MDL-96
12,25,0,parcel,12-25,0,0,2,0,25,7,1,6,1012025000,1683,1185,12-25,1012025000,     12,     25,,11,MORIN ST,11 MORIN ST,07/20/95,Q,I,1012500,05/30/90,U,I,0,0,0,0,0,797100,4305700,5102800,I1/B2,,139607,1012500,07/20/95,1976,574992,Light Indust,,0,,5102800,4022,IND BLDG  MDL-96
1,23,0,parcel,1-23,0,0,0,0,23,6,1,5,1001023000,251,45,1-23,1001023000,      1,     23,,570,SOUTH ST,570 SOUTH ST,10/25/99,U,I,0,,,,0,0,0,0,0,72400,142500,214900,RF,6,1466,0,10/25/99,1880,2482920,Cape,1,20000,4,194900,1010,SINGLE FAM  MDL-01
1,2,3,parcel,1-2-3,0,0,0,0,2-3,6,1,5,1001002003,206,11,1-2-3,1001002003,      1,      2,      3,37,BUZZELL RD,37 BUZZELL RD,01/09/04,U,I,0,10/20/98,Q,V,12000,0,0,0,0,51200,151600,202800,RF,5,1623,0,01/09/04,1979,80150,Ranch,1,20000,3,182800,1010,SINGLE FAM  MDL-01
12,3,0,parcel,12-3,0,0,0,0,3,7,1,17,1012003000,1665,1164,12-3,1012003000,     12,      3,,584,ELM ST,584 ELM ST,07/15/16,U,I,125000,05/15/86,,,0,0,0,0,0,50900,114800,165700,B2,5,1262,125000,07/15/16,1960,15246,Ranch,1.5,0,3,165700,1010,SINGLE FAM  MDL-01
1,24,0,parcel,1-24,0,0,0,0,24,6,1,5,1001024000,252,46,1-24,1001024000,      1,     24,,565,SOUTH ST,565 SOUTH ST,06/12/90,U,I,0,,,,0,0,0,0,0,50000,65400,115400,RF,5,1208,0,06/12/90,1895,65340,Conventional,1.5,20000,2,95400,1010,SINGLE FAM  MDL-01
1,2,4,parcel,1-2-4,0,0,0,0,2-4,6,1,5,1001002004,207,12,1-2-4,1001002004,      1,      2,      4,27,BUZZELL RD,27 BUZZELL RD,08/28/87,U,I,0,,,,0,0,0,0,0,54300,163600,217900,RF,7,1577,0,08/28/87,1991,179903,Colonial,1.5,20000,4,197900,1010,SINGLE FAM  MDL-01
1,25,0,parcel,1-25,0,0,0,0,25,6,1,5,1001025000,253,47,1-25,1001025000,      1,     25,,575,SOUTH ST,575 SOUTH ST,01/08/15,U,I,0,08/04/06,U,I,0,0,0,0,0,58400,216900,275300,RF,6,1736,0,01/08/15,1999,1045440,Ranch,2,20000,3,255300,1010,SINGLE FAM  MDL-01
1,2,5,parcel,1-2-5,0,0,0,0,2-5,6,1,5,1001002005,208,102882,1-2-5,1001002005,      1,      2,      5,0,BUZZELL RD,BUZZELL RD,04/04/03,U,V,0,,,,0,0,0,0,0,50000,0,50000,RF,,0,0,04/04/03,0,348480,Vacant Land,,0,,50000,1300,RES ACLNDV  MDL-00
1,26,0,parcel,1-26,0,0,0,0,26,6,1,5,1001026000,254,48,1-26,1001026000,      1,     26,,589,SOUTH ST,589 SOUTH ST,07/24/89,Q,V,75000,07/21/89,,,75000,0,0,0,0,79700,373400,453100,RF,10,3124,75000,07/24/89,1991,1041955,Colonial,2.5,20000,4,433100,1010,SINGLE FAM  MDL-01
12,6,0,parcel,12-6,0,0,0,0,6,7,1,17,1012006000,1666,1167,12-6,1012006000,     12,      6,,572,ELM ST,572 ELM ST,01/26/05,Q,I,250000,03/01/02,Q,I,150000,0,80000,0,0,233200,475100,708300,B2,,5672,250000,01/26/05,1932,15246,Showroom/Display,,0,,708300,3220,STORE/SHOP  MDL-94
1,26,1,parcel,1-26-1,0,0,0,0,26-1,6,1,5,1001026001,255,49,1-26-1,1001026001,      1,     26,      1,591,SOUTH ST,591 SOUTH ST,08/25/16,U,I,0,08/12/16,U,I,0,0,249000,0,0,88000,259700,347700,RF,8,2428,0,08/25/16,1988,1238411,Cape,2,20000,3,327700,1010,SINGLE FAM  MDL-01
1,27,1,parcel,1-27-1,0,0,0,0,27-1,6,1,5,1001027001,256,50,1-27-1,1001027001,      1,     27,      1,580,SOUTH ST,580 SOUTH ST,07/05/86,,,0,,,,0,0,0,0,0,60500,180400,240900,RF,7,1831,0,07/05/86,1987,435600,Cape,2,20000,3,220900,1010,SINGLE FAM  MDL-01
1,27,2,parcel,1-27-2,0,0,0,0,27-2,6,1,5,1001027002,257,51,1-27-2,1001027002,      1,     27,      2,608,SOUTH ST,608 SOUTH ST,09/24/99,U,I,85000,,,,0,0,0,0,0,60800,117900,178700,RF,5,1451,85000,09/24/99,1972,370260,Ranch,1,0,2,178700,1010,SINGLE FAM  MDL-01
1,27,3,parcel,1-27-3,0,0,0,0,27-3,6,1,5,1001027003,258,52,1-27-3,1001027003,      1,     27,      3,620,SOUTH ST,620 SOUTH ST,01/20/83,,,0,,,,0,0,0,0,0,64800,137000,201800,RF,4,1040,0,01/20/83,1991,566280,Ranch,1.5,20000,2,181800,1010,SINGLE FAM  MDL-01
1,27,4,parcel,1-27-4,0,0,0,0,27-4,6,1,5,1001027004,259,53,1-27-4,1001027004,      1,     27,      4,610,SOUTH ST,610 SOUTH ST,09/19/89,U,V,1,,,,0,0,0,0,0,49200,140200,189400,RF,6,1425,1,09/19/89,1990,43560,Raised Ranch,1,20000,2,169400,1010,SINGLE FAM  MDL-01
1,28,0,open,1-28,2010,0,0,0,28,6,1,5,1001028000,260,119378,1-28,1001028000,      1,     28,,0,DAISY LN,DAISY LN,09/14/17,U,V,0,04/02/15,U,V,75000,80000,165000,0,0,4500,25600,30100,RF,,0,0,09/14/17,0,228041,Vacant Land,,0,,30100,2010,SFR OPEN
1,28,0,open,1-28,2010,0,0,0,28,6,1,5,1001028000,260,119378,1-28,1001028000,      1,     28,,0,DAISY LN,DAISY LN,09/14/17,U,V,0,04/02/15,U,V,75000,80000,165000,0,0,4500,25600,30100,RF,,0,0,09/14/17,0,228041,Vacant Land,,0,,30100,2010,SFR OPEN
12,8,0,parcel,12-8,0,0,0,0,8,7,1,6,1012008000,1667,1169,12-8,1012008000,     12,      8,,9,GRAYS LN,9 GRAYS LN,01/29/04,U,I,81000,09/04/51,,,0,0,0,0,0,61300,135600,196900,B2,6,1616,81000,01/29/04,1957,23958,Ranch,2,20000,2,176900,1011,SF (W/ APT)  MDL-01
